transaction_id,user_id,recipient_id,created_ts,send_amount,send_currency,receive_amount,receive_currency,fx_rate,fee_amount,payment_method,payout_method,device_id,ip_address,status,decline_reason
T0010837,U00493,R01009,2026-04-26 13:08:17,126.32,EUR,499998.26,UGX,3958.3334,1.26,bank_transfer,airtel_money,DV00493,DE.55.26.241,completed,
T0003445,U00160,R00331,2026-04-26 13:13:53,57.47,GBP,9458.74,KES,164.5956,0.57,debit_card,mpesa,DV00160,GB.48.141.107,completed,
T0007487,U00351,R00718,2026-04-26 13:25:31,76.82,EUR,1256.31,GHS,16.3545,0.77,bank_transfer,bank,DV00351,DE.180.7.141,completed,
T0005174,U00243,R00497,2026-04-26 13:34:31,94.85,GBP,442201.7,UGX,4662.3337,0.95,bank_transfer,mtn_momo,DV00243,GB.202.217.187,completed,
T0002377,U00116,R00249,2026-04-26 13:41:39,298.55,GBP,563376.56,NGN,1887.0172,2.99,apple_pay,bank,DV00116,GB.151.194.232,completed,
T0006791,U00319,R00652,2026-04-26 13:43:33,151.17,GBP,706972.85,UGX,4676.7478,1.51,debit_card,airtel_money,DV00319,GB.18.243.233,completed,
T0011467,U00525,R01066,2026-04-26 13:47:06,295.46,EUR,4855.79,GHS,16.4348,2.95,debit_card,bank,DV00525,DE.80.136.251,completed,
T0010128,U00463,R00953,2026-04-26 14:17:28,360.39,GBP,678956.9,NGN,1883.926,3.6,bank_transfer,bank,DV00463,GB.246.243.220,completed,
T0006191,U00292,R00592,2026-04-26 14:32:09,197.45,USD,510226.69,TZS,2584.1378,1.97,debit_card,mpesa,DV00292,US.97.50.71,completed,
T0008118,U00377,R00775,2026-04-26 14:43:26,87.46,USD,11336.09,KES,129.6126,0.87,bank_transfer,mpesa,DV00377,US.91.109.93,completed,
T0005828,U00276,R00558,2026-04-26 14:58:30,259.07,GBP,489683.08,NGN,1890.1898,2.59,apple_pay,bank,DV00276,GB.193.11.209,completed,
T0011175,U00509,R01036,2026-04-26 15:06:07,523.81,USD,780481.95,NGN,1490.0114,5.24,bank_transfer,bank,DV00509,US.190.231.148,completed,
T0004892,U00228,R00466,2026-04-26 15:08:10,165.69,USD,606670.87,UGX,3661.425,1.66,debit_card,mtn_momo,DV00228,US.246.225.80,completed,
T0007356,U00346,R00707,2026-04-26 15:10:25,187.87,USD,2782.02,GHS,14.8082,1.88,debit_card,mtn_momo,DV00346,US.209.31.60,completed,
T0014558,U00664,R01330,2026-04-26 15:13:06,141.53,GBP,23370.61,KES,165.1332,1.42,bank_transfer,mpesa,DV00664,GB.32.208.2,completed,
T0004014,U00188,R00393,2026-04-26 15:17:07,91.42,USD,1365.94,GHS,14.9416,0.91,google_pay,bank,DV00188,US.250.147.75,completed,
T0011075,U00504,R01026,2026-04-26 15:21:08,255.72,USD,947948.94,UGX,3706.9988,2.56,bank_transfer,airtel_money,DV00504,US.183.3.92,completed,
T0015004,U00687,R01384,2026-04-26 15:40:00,153.04,GBP,505697.79,TZS,3304.3916,1.53,debit_card,tigopesa,DV00687,GB.134.100.168,completed,
T0005684,U00268,R00544,2026-04-26 15:42:00,144.6,GBP,670069.54,UGX,4633.9345,1.45,google_pay,mtn_momo,DV00268,GB.220.50.216,completed,
T0006903,U00325,R00664,2026-04-26 15:46:18,257.33,GBP,492427.83,NGN,1913.5953,2.57,debit_card,bank,DV00325,GB.212.237.47,completed,
T0011715,U00535,R01081,2026-04-26 16:02:23,219.34,EUR,357159.28,NGN,1628.3077,2.19,bank_transfer,bank,DV00535,DE.239.45.79,completed,
T0000557,U00029,R00069,2026-04-26 16:04:50,224.54,USD,589066.26,TZS,2623.3875,2.25,bank_transfer,mpesa,DV00029,US.11.182.200,completed,
T0014830,U00678,R01364,2026-04-26 16:15:41,232.07,USD,610415.89,TZS,2630.277,2.32,debit_card,mpesa,DV00678,US.25.120.145,completed,
T0002211,U00108,R00226,2026-04-26 16:17:56,203.67,GBP,680602.57,TZS,3341.722,2.04,bank_transfer,tigopesa,DV00108,GB.50.88.127,completed,
T0001673,U00083,R00174,2026-04-26 16:19:51,266.25,GBP,510066.75,NGN,1915.742,2.66,debit_card,bank,DV00083,GB.227.37.20,completed,
T0017433,U00794,R01603,2026-04-26 16:32:08,254.17,EUR,1004183.73,UGX,3950.7742,2.54,bank_transfer,airtel_money,DV00794,DE.91.233.4,completed,
T0002370,U00115,R00246,2026-04-26 16:42:28,48.3,GBP,926.7,GHS,19.188,0.5,debit_card,mtn_momo,DV00115,GB.121.30.96,completed,
T0010482,U00476,R00975,2026-04-26 16:47:08,380.19,USD,48673.52,KES,128.0256,3.8,apple_pay,mpesa,DV00476,US.141.139.122,completed,
T0014997,U00687,R01384,2026-04-26 16:53:43,353.02,GBP,1164850.29,TZS,3299.6386,3.53,bank_transfer,tigopesa,DV00687,GB.82.238.146,completed,
T0004337,U00203,R00425,2026-04-26 17:03:52,149.51,GBP,696460.01,UGX,4658.2406,1.5,bank_transfer,mtn_momo,DV00203,GB.86.147.100,completed,
T0001680,U00083,R00174,2026-04-26 17:16:19,263.88,GBP,495602.7,NGN,1878.1315,2.64,bank_transfer,bank,DV00083,GB.49.122.69,completed,
T0001361,U00070,R00152,2026-04-26 17:16:52,112.24,USD,414915.49,UGX,3696.728,1.12,bank_transfer,airtel_money,DV00070,US.73.243.117,completed,
T0009937,U00455,R00939,2026-04-26 17:20:20,427.29,EUR,6999.38,GHS,16.3808,4.27,bank_transfer,mtn_momo,DV00455,DE.148.43.223,completed,
T0000443,U00023,R00050,2026-04-26 17:38:21,56.76,EUR,94560.53,NGN,1665.8285,0.57,debit_card,bank,DV00023,DE.206.129.197,completed,
T0003631,U00168,R00351,2026-04-26 18:04:53,69.4,GBP,130852.07,NGN,1885.4345,0.69,bank_transfer,bank,DV00168,GB.215.219.108,completed,
T0010892,U00496,R01016,2026-04-26 18:05:28,131.4,GBP,436310.59,TZS,3320.5303,1.31,apple_pay,tigopesa,DV00496,GB.188.73.163,completed,
T0013246,U00600,R01214,2026-04-26 18:16:59,278.14,USD,4232.22,GHS,15.216,2.78,bank_transfer,mtn_momo,DV00600,US.177.182.5,completed,
T0008552,U00394,R00820,2026-04-26 18:29:06,213.82,USD,798899.88,UGX,3736.2327,2.14,debit_card,mtn_momo,DV00394,US.204.229.38,completed,
T0016726,U00762,R01541,2026-04-26 18:44:16,105.51,GBP,2015.11,GHS,19.099,1.06,bank_transfer,mtn_momo,DV00762,GB.169.3.179,completed,
T0007061,U00332,R00676,2026-04-26 19:03:59,364.99,GBP,60440.87,KES,165.5944,3.65,bank_transfer,bank,DV00332,GB.76.18.138,completed,
T0008045,U00374,R00766,2026-04-26 19:12:54,209.52,GBP,34774.6,KES,165.9731,2.1,apple_pay,mpesa,DV00374,GB.66.68.40,completed,
T0004161,U00194,R00405,2026-04-26 19:16:53,198.42,EUR,3240.59,GHS,16.3316,1.98,apple_pay,bank,DV00194,DE.217.94.110,completed,
T0014731,U00675,R01355,2026-04-26 19:17:48,460.76,USD,1693031.05,UGX,3674.4626,4.61,debit_card,mtn_momo,DV00675,US.129.209.209,completed,
T0014368,U00652,R01306,2026-04-26 19:33:39,66.85,GBP,1260.59,GHS,18.8567,0.67,debit_card,bank,DV00652,GB.5.122.67,completed,
T0003272,U00153,R00316,2026-04-26 19:44:47,106.02,EUR,294527.37,TZS,2777.9453,1.06,debit_card,mpesa,DV00153,DE.65.95.220,completed,
T0001253,U00065,R00142,2026-04-26 20:06:42,160.99,USD,238198.71,NGN,1479.6297,1.61,bank_transfer,bank,DV00065,US.94.228.20,completed,
T0017549,U00789,R01617,2026-04-26 20:20:05,1759.84,GBP,33560.55,GHS,19.0703,17.6,bank_transfer,bank,DVX6445,BR.231.195.197,completed,
T0017471,U00797,R01609,2026-04-26 20:21:32,249.19,GBP,41242.05,KES,165.5024,2.49,bank_transfer,mpesa,DV00797,GB.167.175.71,completed,
T0014138,U00643,R01288,2026-04-26 20:24:00,240.5,GBP,1134656.43,UGX,4717.9373,2.4,debit_card,airtel_money,DV00643,GB.16.93.174,completed,
T0011766,U00537,R01084,2026-04-26 20:24:49,110.2,GBP,18044.03,KES,163.7401,1.1,debit_card,bank,DV00537,GB.113.223.85,completed,
T0008977,U00413,R00861,2026-04-26 20:24:55,279.84,EUR,460651.46,NGN,1646.1058,2.8,debit_card,bank,DV00413,DE.190.12.196,completed,
T0006968,U00329,R00671,2026-04-26 20:30:51,130.64,GBP,614609.44,UGX,4704.5678,1.31,apple_pay,mtn_momo,DV00329,GB.209.225.20,completed,
T0017550,U00789,R01620,2026-04-26 20:32:05,3085.13,GBP,14563524.02,UGX,4720.5538,30.85,bank_transfer,mtn_momo,DVX6445,BR.99.242.237,completed,
T0003875,U00182,R00384,2026-04-26 20:32:33,52.21,GBP,99216.89,NGN,1900.4139,0.52,debit_card,bank,DV00182,GB.33.157.246,completed,
T0009132,U00419,R00869,2026-04-26 20:39:55,210.4,GBP,398256.56,NGN,1892.8694,2.1,debit_card,bank,DV00419,GB.241.10.158,completed,
T0014832,U00678,R01362,2026-04-26 20:58:09,254.34,USD,669101.39,TZS,2630.7544,2.54,debit_card,mpesa,DV00678,US.76.140.178,completed,
T0007233,U00340,R00694,2026-04-26 21:22:27,216.58,GBP,407057.33,NGN,1879.5179,2.17,bank_transfer,bank,DV00340,GB.61.36.207,completed,
T0002468,U00119,R00254,2026-04-26 21:26:48,50.47,GBP,949.47,GHS,18.8135,0.5,bank_transfer,mtn_momo,DV00119,GB.53.106.237,completed,
T0004031,U00188,R00393,2026-04-26 21:31:02,64.44,USD,970.54,GHS,15.0604,0.64,google_pay,bank,DV00188,US.121.210.191,completed,
T0005105,U00239,R00490,2026-04-26 21:47:20,345.97,GBP,56560.31,KES,163.4856,3.46,debit_card,mpesa,DV00239,GB.211.244.154,completed,
T0014533,U00662,R01325,2026-04-26 22:07:05,169.02,USD,445336.48,TZS,2634.8598,1.69,debit_card,tigopesa,DV00662,US.57.123.247,completed,
T0012543,U00569,R01145,2026-04-26 22:25:00,119.02,GBP,395369.65,TZS,3321.8941,1.19,debit_card,mpesa,DV00569,GB.66.213.216,completed,
T0004583,U00216,R00447,2026-04-26 22:27:40,341.56,EUR,5688.29,GHS,16.6538,3.42,bank_transfer,mtn_momo,DV00216,DE.40.195.241,completed,
T0014023,U00637,R01279,2026-04-26 22:31:25,810.38,GBP,2674516.21,TZS,3300.3289,8.1,bank_transfer,tigopesa,DV00637,GB.95.141.96,completed,
T0001169,U00060,R00132,2026-04-26 22:48:23,123.88,USD,16181.92,KES,130.6295,1.24,google_pay,bank,DV00060,US.152.136.171,completed,
T0010159,U00464,R00955,2026-04-27 06:08:26,109.42,USD,409088.34,UGX,3738.6451,1.09,debit_card,airtel_money,DV00464,US.146.112.139,completed,
T0010444,U00475,R00973,2026-04-27 06:11:11,650.63,USD,1713199.56,TZS,2633.1379,6.51,bank_transfer,tigopesa,DV00475,US.250.21.30,failed,card_declined
T0012986,U00588,R01187,2026-04-27 06:15:42,131.62,GBP,248154.94,NGN,1885.3579,1.32,bank_transfer,bank,DV00588,GB.63.212.229,completed,
T0011519,U00527,R01069,2026-04-27 06:24:36,358.57,GBP,6866.08,GHS,19.1484,3.59,bank_transfer,bank,DV00527,GB.124.31.26,completed,
T0005085,U00239,R00490,2026-04-27 06:32:16,177.26,GBP,28945.31,KES,163.2955,1.77,debit_card,mpesa,DV00239,GB.181.22.114,completed,
T0005896,U00279,R00564,2026-04-27 06:38:31,108.04,GBP,501947.28,UGX,4645.882,1.08,apple_pay,airtel_money,DV00279,GB.140.89.160,completed,
T0010818,U00492,R01007,2026-04-27 06:46:04,246.34,GBP,804281.96,TZS,3264.9827,2.46,debit_card,tigopesa,DV00492,GB.94.141.245,failed,insufficient_funds
T0016296,U00744,R01501,2026-04-27 07:07:14,272.45,EUR,1088879.31,UGX,3996.5599,2.72,bank_transfer,airtel_money,DV00744,DE.109.179.206,completed,
T0001618,U00081,R00170,2026-04-27 07:12:16,121.93,GBP,228428.15,NGN,1873.4781,1.22,apple_pay,bank,DV00081,GB.33.119.212,completed,
T0013598,U00617,R01243,2026-04-27 07:19:00,71.74,GBP,337707.47,UGX,4707.6532,0.72,bank_transfer,mtn_momo,DV00617,GB.253.219.98,completed,
T0005869,U00278,R00562,2026-04-27 07:22:53,461.04,GBP,873638.26,NGN,1894.9437,4.61,bank_transfer,bank,DV00278,GB.244.94.200,completed,
T0007108,U00334,R00683,2026-04-27 07:30:46,422.47,GBP,2006826.12,UGX,4750.1907,4.22,debit_card,airtel_money,DV00334,GB.54.1.220,completed,
T0013368,U00604,R01222,2026-04-27 07:33:21,122.06,GBP,570408.29,UGX,4672.9902,1.22,google_pay,airtel_money,DV00604,GB.167.109.156,completed,
T0001270,U00065,R00143,2026-04-27 07:33:37,169.03,USD,257226.14,NGN,1521.746,1.69,apple_pay,bank,DV00065,US.228.218.147,completed,
T0010185,U00465,R00958,2026-04-27 07:43:24,170.85,EUR,24250.79,KES,141.9407,1.71,debit_card,bank,DV00465,DE.221.80.120,completed,
T0015099,U00691,R01392,2026-04-27 07:50:32,153.58,GBP,291949.54,NGN,1900.9242,1.54,debit_card,bank,DV00691,GB.83.235.170,completed,
T0003661,U00170,R00355,2026-04-27 08:03:35,117.5,USD,438062.0,UGX,3728.0604,1.18,debit_card,airtel_money,DV00170,US.42.210.45,completed,
T0007912,U00368,R00753,2026-04-27 08:11:34,84.38,GBP,279525.49,TZS,3312.5604,0.84,debit_card,mpesa,DV00368,GB.171.121.188,completed,
T0013866,U00630,R01265,2026-04-27 08:17:10,123.55,GBP,575040.8,UGX,4654.3763,1.24,debit_card,airtel_money,DV00630,GB.162.112.204,completed,
T0005395,U00254,R00516,2026-04-27 08:26:11,55.11,GBP,180448.84,TZS,3274.5643,0.55,bank_transfer,tigopesa,DV00254,GB.191.137.139,completed,
T0007373,U00347,R00709,2026-04-27 08:32:48,162.33,USD,21008.91,KES,129.424,1.62,debit_card,bank,DV00347,US.226.208.207,completed,
T0017222,U00785,R01584,2026-04-27 08:40:26,175.91,GBP,28904.06,KES,164.315,1.76,debit_card,bank,DV00785,GB.69.254.84,completed,
T0012968,U00586,R01183,2026-04-27 09:06:25,116.72,EUR,193872.57,NGN,1660.9963,1.17,bank_transfer,bank,DV00586,DE.252.163.34,completed,
T0002345,U00115,R00244,2026-04-27 09:28:26,64.87,GBP,213551.25,TZS,3291.8722,0.65,debit_card,mpesa,DV00115,GB.179.101.113,completed,
T0006186,U00292,R00592,2026-04-27 09:46:05,141.6,USD,373132.1,TZS,2635.1384,1.42,debit_card,mpesa,DV00292,US.72.165.201,completed,
T0010585,U00483,R00992,2026-04-27 09:51:24,163.78,GBP,3108.83,GHS,18.9815,1.64,debit_card,mtn_momo,DV00483,GB.21.160.202,completed,
T0009787,U00446,R00916,2026-04-27 09:54:39,208.43,USD,544024.13,TZS,2610.0422,2.08,bank_transfer,mpesa,DV00446,US.194.224.146,completed,
T0004324,U00202,R00423,2026-04-27 10:08:14,127.01,GBP,2414.36,GHS,19.0094,1.27,apple_pay,bank,DV00202,GB.240.122.183,completed,
T0006869,U00324,R00662,2026-04-27 10:31:14,161.75,EUR,22560.63,KES,139.4779,1.62,bank_transfer,bank,DV00324,DE.174.207.214,completed,
T0015059,U00689,R01387,2026-04-27 10:32:31,237.35,GBP,4475.52,GHS,18.8561,2.37,bank_transfer,bank,DV00689,GB.181.174.135,completed,
T0009465,U00433,R00894,2026-04-27 10:38:33,60.02,USD,891.78,GHS,14.8592,0.6,debit_card,mtn_momo,DV00433,US.233.227.51,completed,
T0008363,U00386,R00798,2026-04-27 11:05:30,83.54,EUR,11548.34,KES,138.2319,0.84,apple_pay,bank,DV00386,DE.22.69.24,completed,
T0004672,U00218,R00450,2026-04-27 11:08:29,283.96,USD,424690.21,NGN,1495.614,2.84,bank_transfer,bank,DV00218,US.165.56.121,completed,
T0014587,U00667,R01336,2026-04-27 11:20:15,402.54,USD,1042062.65,TZS,2588.745,4.03,debit_card,mpesa,DV00667,US.62.113.220,completed,
T0008059,U00375,R00768,2026-04-27 11:23:34,180.05,GBP,29693.83,KES,164.924,1.8,bank_transfer,mpesa,DV00375,GB.176.40.138,completed,
T0010650,U00485,R00996,2026-04-27 11:27:05,228.0,EUR,31913.24,KES,139.9708,2.28,bank_transfer,bank,DV00485,DE.200.193.196,completed,
T0009759,U00446,R00917,2026-04-27 11:35:14,385.9,USD,1011875.11,TZS,2622.0902,3.86,bank_transfer,mpesa,DV00446,US.235.201.27,failed,card_declined
T0016969,U00774,R01565,2026-04-27 11:45:22,141.1,USD,366485.22,TZS,2597.2631,1.41,bank_transfer,tigopesa,DV00774,US.207.142.174,completed,
T0014217,U00645,R01293,2026-04-27 12:02:20,422.66,GBP,68733.74,KES,162.6213,4.23,bank_transfer,bank,DV00645,GB.39.105.143,completed,
T0014224,U00645,R01294,2026-04-27 12:31:03,315.75,GBP,51629.98,KES,163.5166,3.16,debit_card,mpesa,DV00645,GB.89.251.238,completed,
T0000440,U00022,R00049,2026-04-27 13:01:45,296.8,GBP,1410192.89,UGX,4751.296,2.97,bank_transfer,airtel_money,DV00022,GB.76.140.164,completed,
T0009479,U00434,R00896,2026-04-27 13:17:02,180.19,USD,670785.47,UGX,3722.6283,1.8,bank_transfer,mtn_momo,DV00434,US.172.36.144,completed,
T0012234,U00558,R01127,2026-04-27 13:37:51,149.18,USD,2253.15,GHS,15.104,1.49,google_pay,mtn_momo,DV00558,US.239.125.3,completed,
T0010355,U00471,R00968,2026-04-27 13:43:03,275.12,GBP,1292050.31,UGX,4696.3804,2.75,debit_card,airtel_money,DV00471,GB.215.1.145,completed,
T0013248,U00600,R01214,2026-04-27 13:49:05,352.45,USD,5338.62,GHS,15.1471,3.52,bank_transfer,mtn_momo,DV00600,US.92.246.219,completed,
T0005413,U00255,R00518,2026-04-27 13:58:13,420.08,GBP,7887.11,GHS,18.7752,4.2,debit_card,mtn_momo,DV00255,GB.22.110.125,completed,
T0016079,U00735,R01482,2026-04-27 14:22:28,93.09,EUR,12920.15,KES,138.7936,0.93,apple_pay,mpesa,DV00735,DE.208.156.14,completed,
T0014214,U00645,R01292,2026-04-27 14:28:01,257.56,GBP,42489.23,KES,164.9671,2.58,bank_transfer,mpesa,DV00645,GB.223.225.160,completed,
T0001254,U00065,R00142,2026-04-27 14:32:24,158.54,USD,240625.67,NGN,1517.7259,1.59,debit_card,bank,DV00065,US.167.162.181,completed,
T0016420,U00749,R01512,2026-04-27 15:02:06,97.73,USD,145653.93,NGN,1490.3888,0.98,debit_card,bank,DV00749,US.39.54.9,completed,
T0014137,U00643,R01288,2026-04-27 15:02:30,232.06,GBP,1106162.32,UGX,4766.7976,2.32,bank_transfer,airtel_money,DV00643,GB.218.7.3,completed,
T0014379,U00653,R01308,2026-04-27 15:05:51,36.78,USD,96103.78,TZS,2612.8843,0.5,debit_card,mpesa,DV00653,US.252.34.85,completed,
T0006152,U00290,R00589,2026-04-27 15:26:26,69.13,GBP,320634.46,UGX,4638.0592,0.69,debit_card,airtel_money,DV00290,GB.201.79.228,completed,
T0011614,U00531,R01076,2026-04-27 15:28:11,131.25,GBP,249728.22,NGN,1902.6574,1.31,debit_card,bank,DV00531,GB.119.98.166,completed,
T0014074,U00639,R01282,2026-04-27 15:29:28,91.59,GBP,299545.21,TZS,3270.3943,0.92,debit_card,mpesa,DV00639,GB.254.144.89,completed,
T0015127,U00692,R01393,2026-04-27 15:48:52,243.91,GBP,4584.43,GHS,18.7956,2.44,bank_transfer,bank,DV00692,GB.224.170.231,completed,
T0016050,U00734,R01481,2026-04-27 16:07:58,122.73,GBP,234535.33,NGN,1910.9221,1.23,debit_card,bank,DV00734,GB.148.135.231,completed,
T0000755,U00039,R00088,2026-04-27 16:12:07,352.2,USD,903568.03,TZS,2565.5171,3.52,bank_transfer,mpesa,DV00039,US.128.8.37,completed,
T0001160,U00059,R00129,2026-04-27 16:32:34,53.85,EUR,152046.48,TZS,2823.2833,0.54,debit_card,tigopesa,DV00059,DE.102.122.1,completed,
T0007739,U00361,R00739,2026-04-27 16:33:58,82.63,GBP,1566.9,GHS,18.9619,0.83,bank_transfer,mtn_momo,DV00361,GB.116.232.122,completed,
T0013490,U00610,R01232,2026-04-27 17:07:14,271.82,USD,1015413.89,UGX,3735.6545,2.72,debit_card,mtn_momo,DV00610,US.143.245.182,completed,
T0010353,U00471,R00968,2026-04-27 17:08:35,175.08,GBP,819342.43,UGX,4679.75,1.75,apple_pay,airtel_money,DV00471,GB.248.242.240,completed,
T0010151,U00463,R00953,2026-04-27 17:13:37,545.93,GBP,1029117.29,NGN,1885.0629,5.46,apple_pay,bank,DV00463,GB.207.88.24,completed,
T0017050,U00778,R01574,2026-04-27 17:22:34,152.84,EUR,429180.35,TZS,2808.0788,1.53,debit_card,mpesa,DV00778,DE.46.162.5,completed,
T0002646,U00128,R00270,2026-04-27 17:33:42,335.9,USD,1226387.82,UGX,3651.0329,3.36,debit_card,airtel_money,DV00128,US.11.201.138,completed,
T0008631,U00400,R00832,2026-04-27 17:34:03,184.72,USD,23657.68,KES,128.0754,1.85,bank_transfer,bank,DV00400,US.27.93.164,completed,
T0006708,U00316,R00645,2026-04-27 17:41:11,310.09,EUR,5156.38,GHS,16.6284,3.1,debit_card,bank,DV00316,DE.101.172.7,completed,
T0009891,U00453,R00932,2026-04-27 17:42:41,196.13,USD,294865.3,NGN,1503.4482,1.96,debit_card,bank,DV00453,US.202.166.82,completed,
T0012369,U00562,R01134,2026-04-27 17:47:01,259.73,USD,384118.94,NGN,1478.931,2.6,debit_card,bank,DV00562,US.123.75.144,completed,
T0016307,U00744,R01500,2026-04-27 17:58:26,209.28,EUR,827507.37,UGX,3954.0571,2.09,apple_pay,airtel_money,DV00744,DE.244.41.193,completed,
T0016214,U00740,R01494,2026-04-27 18:00:05,235.5,USD,357469.2,NGN,1517.9369,2.35,debit_card,bank,DV00740,US.245.85.101,completed,
T0000649,U00035,R00082,2026-04-27 18:01:09,224.53,GBP,37525.23,KES,167.1287,2.25,apple_pay,mpesa,DV00035,GB.143.30.230,failed,card_declined
T0006021,U00284,R00577,2026-04-27 18:25:47,100.06,GBP,16439.33,KES,164.2923,1.0,apple_pay,mpesa,DV00284,GB.69.7.166,completed,
T0003747,U00176,R00369,2026-04-27 19:08:04,282.71,EUR,4609.45,GHS,16.3044,2.83,debit_card,bank,DV00176,DE.105.15.213,completed,
T0005055,U00237,R00486,2026-04-27 19:10:41,271.72,GBP,5205.3,GHS,19.1571,2.72,bank_transfer,mtn_momo,DV00237,GB.99.160.203,completed,
T0012613,U00572,R01152,2026-04-27 19:17:11,119.31,EUR,194167.94,NGN,1627.4908,1.19,bank_transfer,bank,DV00572,DE.131.196.16,completed,
T0000276,U00014,R00031,2026-04-27 19:20:14,118.5,GBP,224889.92,NGN,1897.8705,1.18,apple_pay,bank,DV00014,GB.121.115.12,completed,
T0009854,U00449,R00925,2026-04-27 19:26:51,135.15,USD,200970.05,NGN,1486.9798,1.35,apple_pay,bank,DV00449,US.220.75.194,completed,
T0005653,U00266,R00541,2026-04-27 19:27:45,541.97,EUR,1512405.59,TZS,2790.5554,5.42,debit_card,tigopesa,DV00266,DE.59.22.176,completed,
T0015232,U00696,R01402,2026-04-27 19:40:20,230.23,GBP,38037.57,KES,165.2166,2.3,debit_card,mpesa,DV00696,GB.155.64.161,failed,insufficient_funds
T0016072,U00734,R01479,2026-04-27 19:43:08,113.01,GBP,368549.11,TZS,3261.2862,1.13,debit_card,mpesa,DV00734,GB.186.27.6,completed,
T0006347,U00300,R00609,2026-04-27 19:44:38,357.68,EUR,997132.86,TZS,2787.8141,3.58,bank_transfer,tigopesa,DV00300,DE.233.179.42,completed,
T0016126,U00737,R01486,2026-04-27 19:51:23,277.49,GBP,527141.18,NGN,1899.6481,2.77,bank_transfer,bank,DV00737,GB.250.39.183,completed,
T0016486,U00752,R01518,2026-04-27 20:04:46,292.16,GBP,951219.09,TZS,3255.8334,2.92,debit_card,tigopesa,DV00752,GB.235.125.111,completed,
T0004930,U00229,R00468,2026-04-27 20:08:45,367.75,EUR,51939.27,KES,141.2367,3.68,debit_card,bank,DV00229,DE.72.246.159,completed,
T0014088,U00640,R01284,2026-04-27 20:18:16,256.87,GBP,42465.91,KES,165.3235,2.57,debit_card,mpesa,DV00640,GB.247.35.163,completed,
T0013154,U00598,R01210,2026-04-27 20:28:00,34.25,GBP,644.38,GHS,18.8167,0.5,debit_card,mtn_momo,DV00598,GB.93.84.211,completed,
T0006328,U00299,R00606,2026-04-27 20:44:12,79.64,GBP,1499.7,GHS,18.8322,0.8,bank_transfer,bank,DV00299,GB.130.243.21,completed,
T0010877,U00495,R01015,2026-04-27 20:51:08,180.93,USD,465707.3,TZS,2573.9206,1.81,apple_pay,tigopesa,DV00495,US.96.194.238,completed,
T0010198,U00465,R00958,2026-04-27 20:57:20,168.45,EUR,23479.94,KES,139.389,1.68,debit_card,bank,DV00465,DE.254.141.58,completed,
T0010164,U00464,R00957,2026-04-27 21:01:45,111.43,USD,417472.71,UGX,3746.5951,1.11,google_pay,airtel_money,DV00464,US.176.122.194,completed,
T0015323,U00701,R01411,2026-04-27 21:22:15,213.35,GBP,703420.3,TZS,3296.9742,2.13,debit_card,tigopesa,DV00701,GB.184.114.131,completed,
T0009747,U00445,R00914,2026-04-27 21:34:38,69.6,USD,1055.09,GHS,15.1588,0.7,debit_card,bank,DV00445,US.18.196.85,completed,
T0012125,U00553,R01116,2026-04-27 21:42:10,103.43,GBP,198661.66,NGN,1920.6584,1.03,debit_card,bank,DV00553,GB.51.198.54,completed,
T0014398,U00655,R01312,2026-04-27 21:42:12,328.98,GBP,1531812.15,UGX,4656.1895,3.29,debit_card,airtel_money,DV00655,GB.122.36.157,completed,
T0017041,U00778,R01573,2026-04-27 21:48:16,110.33,EUR,307967.81,TZS,2791.2525,1.1,bank_transfer,tigopesa,DV00778,DE.240.121.174,completed,
T0008963,U00412,R00859,2026-04-27 22:07:57,84.28,GBP,1616.61,GHS,19.1823,0.84,debit_card,mtn_momo,DV00412,GB.233.27.211,completed,
T0015449,U00706,R01419,2026-04-27 22:34:16,150.08,GBP,499609.72,TZS,3328.8775,1.5,debit_card,tigopesa,DV00706,GB.169.114.132,completed,
T0002964,U00140,R00293,2026-04-27 22:42:30,164.27,USD,249237.1,NGN,1517.2158,1.64,debit_card,bank,DV00140,US.180.6.70,completed,
T0001339,U00068,R00148,2026-04-28 06:15:58,96.61,GBP,321554.76,TZS,3328.4428,0.97,debit_card,mpesa,DV00068,GB.157.188.37,completed,
T0004121,U00192,R00401,2026-04-28 06:20:43,248.16,GBP,41272.56,KES,166.3122,2.48,debit_card,mpesa,DV00192,GB.248.32.31,completed,
